ID,Age,Experience,ZIP Code,Family,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
2778,59,33,94122,2,2,0,0,0,1,1,0
1841,55,25,93106,4,3,88,0,0,0,0,0
636,60,35,90509,3,1,169,0,0,1,0,0
92,35,10,94105,4,3,0,0,0,1,0,0
2144,56,31,92093,3,1,109,0,0,0,0,0
754,49,23,94720,1,2,0,0,0,1,1,0
3476,54,30,92037,1,1,0,0,0,0,0,0
1431,32,7,92660,2,1,0,0,0,1,0,0
2715,46,20,92870,3,1,432,0,0,0,1,1
852,41,16,94521,2,2,0,1,0,1,0,0
1027,28,4,95616,3,2,0,0,0,1,0,0
389,54,30,95814,4,3,0,0,0,0,0,1
2217,64,40,94707,1,1,0,0,0,0,0,0
2941,27,3,90245,3,2,163,0,0,1,0,0
996,28,3,94305,2,3,0,0,0,1,1,0
350,26,2,93407,2,1,132,0,0,0,0,1
210,64,39,94707,4,1,282,0,1,1,1,1
4235,50,24,93555,1,3,0,0,0,1,0,0
1804,58,32,94542,1,1,0,0,0,1,0,0
2170,52,27,94305,2,2,0,0,0,1,1,0
1743,64,38,95929,2,3,137,0,0,1,0,0
4655,44,17,90095,3,2,0,0,0,0,0,0
1349,38,14,95051,1,2,97,0,0,1,0,0
1189,45,19,94305,2,3,0,1,0,0,1,0
2757,27,0,91301,4,3,0,0,0,1,0,0
3102,55,31,93555,2,1,0,0,0,0,0,0
820,56,30,90024,4,3,0,0,0,0,0,0
4785,52,28,90405,2,1,0,0,0,0,0,0
3787,54,28,91301,1,1,0,0,0,1,0,0
4716,65,39,92009,1,3,150,0,0,1,0,0
3887,67,43,95616,4,2,215,0,1,1,1,0
3974,61,35,90064,1,2,167,0,0,1,0,0
3335,40,14,94720,2,3,86,0,0,0,0,0
2566,40,15,94708,2,3,102,0,0,1,0,0
202,35,9,94609,2,3,0,0,0,1,1,0
3187,41,16,95192,3,1,296,0,0,0,0,0
4555,41,16,94801,3,1,0,1,0,1,0,0
2397,34,10,95014,1,1,142,0,0,0,1,0
4761,50,25,95819,2,1,0,0,0,0,1,0
4879,34,9,92093,1,1,0,0,0,1,0,0
2007,64,39,94720,4,2,0,0,1,1,1,0
3817,55,30,94904,3,2,0,0,0,1,1,0
4252,42,16,95064,3,3,0,0,0,1,0,0
2094,48,23,94111,4,3,0,0,0,1,1,0
144,25,1,94117,4,1,0,0,0,1,1,0
1870,55,30,94025,2,2,0,0,0,1,0,0
2719,59,33,95064,2,3,0,1,0,0,0,0
1603,40,14,90245,4,2,0,0,0,1,0,0
2883,55,31,90089,1,2,0,1,0,0,1,0
1752,55,31,94720,2,1,0,0,0,0,0,0
586,34,4,92653,4,3,0,0,0,1,0,0
3686,53,27,94588,1,3,313,0,0,0,0,0
2699,38,14,95819,2,1,0,0,0,1,1,0
4495,29,4,95354,1,3,0,0,0,1,0,1
2246,54,28,94111,2,2,0,0,0,0,1,0
1796,49,24,90024,1,1,0,0,0,0,1,0
1594,63,38,91320,3,2,0,0,0,1,0,0
712,62,37,91754,3,2,187,1,0,0,0,0
4186,26,2,91950,2,1,199,0,0,0,0,0
4173,67,42,90041,4,2,182,0,0,1,0,0
3308,34,10,92038,4,1,0,0,0,1,0,0
346,51,27,92192,4,2,78,1,0,1,0,0
878,35,11,95123,4,2,0,0,0,0,0,0
2728,45,19,90840,1,1,220,0,0,1,1,0
1883,56,32,91330,3,1,342,0,1,1,1,1
1151,55,31,95521,3,1,0,0,0,1,0,0
4386,56,32,94610,1,3,127,0,0,1,1,0
736,33,7,95403,4,2,0,0,0,1,0,0
1430,31,5,95064,1,3,171,0,0,0,0,0
3747,63,39,93943,4,2,109,1,1,1,1,0
2238,30,5,92647,1,1,0,0,0,1,1,0
3088,57,33,94303,2,1,0,0,0,1,0,0
1246,46,21,94025,1,3,128,0,0,1,0,0
1265,58,33,94546,2,1,0,0,0,1,0,0
2377,58,33,91768,3,1,0,0,0,0,0,0
956,59,35,90840,4,1,0,0,0,1,0,0
680,55,31,92093,3,2,364,0,0,0,0,0
2915,42,18,95929,2,1,0,0,0,1,0,0
965,27,1,92037,4,3,157,1,0,1,0,0
3532,38,12,94542,3,3,128,0,0,0,1,0
4976,38,11,95207,4,2,0,0,0,1,0,0
3820,57,27,93950,4,3,0,0,0,1,0,0
4279,56,31,92028,3,1,0,0,0,1,1,0
2858,34,8,93106,3,1,0,0,0,0,0,1
2399,53,29,95053,2,1,217,1,0,0,1,0
420,58,33,94501,4,1,0,0,0,0,1,0
450,61,37,91706,3,3,0,0,0,1,0,0
11,65,39,94710,4,3,0,0,0,0,0,0
2749,32,7,94305,1,2,240,0,1,1,1,0
3944,61,36,91360,1,2,0,0,0,0,0,1
3091,61,31,91109,1,3,0,0,0,1,0,0
2090,53,29,94304,1,2,0,0,0,1,0,0
4691,59,34,92192,1,3,0,0,0,1,0,0
4777,47,23,95123,2,3,156,0,0,1,0,0
2110,47,23,93014,1,3,0,0,0,0,0,1
2394,53,28,94005,4,1,0,0,0,1,1,0
364,25,0,92691,2,2,0,0,0,0,0,0
3129,38,12,94115,2,1,0,0,0,0,0,0
3478,34,10,94024,2,1,156,0,0,1,1,0
4387,53,27,94305,1,1,330,0,0,0,0,0
1335,47,22,94304,2,1,0,0,0,1,0,0
1213,34,8,91101,4,1,0,0,0,0,0,0
2921,60,35,94720,2,3,170,0,0,1,0,0
3979,43,18,92325,2,2,0,0,0,1,0,0
3722,32,6,91040,4,1,0,1,1,1,1,0
1798,35,10,91365,1,1,0,0,0,1,1,0
780,53,28,94304,2,3,0,0,0,0,0,1
2257,56,31,94305,4,2,76,0,1,1,1,0
2738,57,31,94577,2,1,0,0,0,0,0,0
323,63,39,92007,1,1,0,1,1,1,0,1
2469,49,23,94304,1,1,0,0,0,1,1,0
3350,55,25,92407,2,3,275,0,0,0,0,0
1589,29,3,95616,3,2,0,0,0,1,0,0
639,42,16,92054,3,1,0,0,0,0,0,0
3957,62,37,90033,3,2,200,0,0,1,1,0
2672,62,37,92093,1,1,0,0,0,0,0,0
3875,36,12,94709,2,1,184,0,0,0,0,0
4968,41,16,92697,1,2,0,0,0,1,0,0
3315,38,13,90073,4,1,0,0,0,1,0,0
4228,32,7,90277,1,1,0,1,0,0,0,0
4087,50,26,93106,4,1,0,1,0,0,0,0
3211,43,19,94301,2,1,0,1,0,0,0,0
1011,27,3,95616,2,1,361,1,1,1,1,0
2185,62,36,90095,2,3,0,0,0,0,0,1
1086,51,26,92612,2,1,0,1,0,0,0,0
4473,50,25,95616,1,2,0,0,0,1,0,0
844,64,39,94720,3,1,0,0,0,1,0,0
1482,35,9,91125,2,1,76,1,0,1,0,0
1289,63,38,91326,1,1,366,0,0,1,0,0
2848,44,18,90840,1,1,0,0,0,1,0,0
4964,32,6,95054,2,3,306,0,0,0,0,0
1241,52,27,91320,4,1,101,0,0,0,0,0
4997,30,4,92037,4,1,85,0,0,1,0,0
2711,51,27,94304,2,1,0,0,0,0,0,0
875,30,4,92056,4,3,0,0,0,1,1,0
1775,43,18,93109,3,3,0,0,0,0,1,0
1441,42,15,94610,3,2,0,0,0,1,0,0
563,28,3,94035,1,2,0,0,0,1,1,0
4304,45,21,94550,2,1,0,0,0,1,1,0
4953,29,3,94005,4,3,0,0,0,1,0,0
1245,33,8,94720,3,2,99,0,0,0,1,1
698,42,17,92648,1,3,0,0,0,1,0,0
3825,23,-1,95064,4,1,0,1,0,0,1,0
3570,41,15,92130,2,3,0,1,0,1,0,0
4230,54,24,94596,1,3,0,0,0,0,0,0
1222,30,5,94132,2,1,0,0,0,0,1,0
403,54,28,91604,1,1,133,0,1,1,1,0
2203,49,24,94709,4,3,0,0,0,1,0,0
1783,37,11,95825,2,1,181,0,0,0,1,0
4334,51,26,90095,1,1,139,0,0,1,0,0
2249,63,37,94618,1,2,97,0,0,1,0,0
172,52,28,95817,3,1,0,1,0,0,0,0
929,35,10,90638,4,1,0,0,0,1,0,0
1662,38,14,92093,1,3,0,0,0,0,1,0
2264,47,21,92868,3,1,0,0,0,1,0,0
3409,45,21,90029,4,1,0,0,0,1,0,0
2866,59,33,94002,2,3,0,0,0,1,0,0
554,52,28,91330,2,1,0,0,0,0,0,0
648,62,38,95064,4,1,123,1,1,1,1,0
2409,48,22,94105,3,1,203,0,0,1,0,0
4302,49,24,92677,4,1,281,0,1,1,0,1
4490,39,13,95518,3,2,0,0,0,1,0,0
2961,55,29,90035,4,3,0,0,0,0,1,0
3166,63,37,91711,2,1,97,0,0,0,1,0
3279,31,6,94571,1,1,0,0,0,1,0,0
634,61,31,94583,1,3,0,0,0,1,1,0
219,44,20,92807,3,3,0,0,0,1,0,0
1708,61,37,92374,3,2,0,0,0,0,1,0
3247,41,17,95422,1,2,223,0,0,1,0,0
3330,35,10,94123,1,1,82,0,0,0,1,0
4515,24,-3,91768,4,3,0,0,0,1,0,0
2538,53,27,94303,1,2,0,0,0,1,0,0
4788,48,22,95054,3,2,121,0,0,1,0,0
3653,35,9,94704,4,2,0,0,0,0,1,0
4162,32,8,94703,3,2,0,0,0,0,0,0
1941,57,33,92630,1,3,0,0,0,1,0,0
2005,30,4,92704,1,3,143,0,0,0,0,0
2824,33,7,90095,1,3,0,1,0,0,0,0
2333,40,16,94022,1,3,0,0,0,1,1,0
2190,48,23,94309,1,1,0,0,0,1,1,0
4085,60,36,94124,1,2,0,1,0,0,0,0
530,39,15,95207,1,2,0,0,0,1,0,0
548,44,14,94132,3,3,180,1,1,1,1,0
3926,42,18,90717,1,3,0,0,0,1,0,0
31,59,35,93106,1,3,122,0,0,1,0,0
2632,47,20,92521,1,2,0,0,0,1,0,0
1123,32,7,90041,1,1,0,0,0,1,0,0
3789,32,7,95616,2,1,221,0,0,1,1,0
2828,37,11,90266,4,2,0,0,0,1,1,0
3378,35,10,95370,4,3,315,0,0,1,0,0
3530,33,7,94132,4,1,0,0,0,1,1,0
1258,63,37,93014,1,3,0,0,0,0,1,0
2999,61,35,93106,2,1,0,0,0,0,0,0
4856,58,32,94720,2,1,0,0,0,1,0,0
1967,52,26,91330,2,2,0,0,0,0,0,0
4593,43,18,92115,3,3,154,0,0,0,0,0
4520,45,21,92399,4,1,77,0,0,0,1,0
4197,49,25,95814,1,3,0,0,0,1,0,0
3739,54,28,95008,3,1,0,0,0,0,1,0
835,36,12,95138,4,1,0,1,1,1,0,1
157,26,0,92131,4,1,0,0,0,0,1,0
1874,28,4,94538,3,2,80,0,0,1,0,0
3524,29,4,91302,1,1,0,0,0,0,1,0
4608,50,23,93117,1,2,0,0,0,1,1,0
1522,33,8,92354,2,1,102,0,0,1,0,0
3073,54,30,92821,2,3,0,0,0,0,0,0
805,54,28,94061,4,2,0,0,0,1,0,0
456,30,4,91107,4,2,0,0,0,1,0,0
4050,54,28,94122,4,3,294,0,0,0,0,0
1503,65,39,90036,1,1,0,0,0,1,1,0
854,27,2,95138,1,1,0,0,0,0,0,0
1397,42,18,91107,1,3,158,0,0,0,0,0
1236,54,28,94110,4,3,0,0,0,0,0,0
2308,56,31,92009,3,1,0,0,0,1,0,0
3977,60,33,90277,4,2,194,0,0,1,0,0
1630,53,29,93407,4,3,0,0,0,0,0,1
375,30,5,91941,2,1,220,0,0,1,0,0
424,43,19,95616,2,1,0,0,0,0,0,0
3849,57,32,93106,4,3,0,0,0,0,1,0
3598,56,26,92028,3,3,0,0,0,1,0,0
4671,52,26,94305,1,1,0,0,0,1,0,0
989,63,39,94998,1,2,100,0,0,0,0,0
2038,35,8,95616,2,2,0,0,0,0,1,0
2175,30,5,95605,2,1,0,0,0,1,0,0
